Active;Available_for_order;Categories;Color;Delivery_time_of_in_stock_products;Description;Image_URLs;Manufacturer;Name;Product_ID;Quantity;Weight;Wholesale_price
1;1;narzÄ™dzia-rowerowe;Color:srebrny:0;8;Wysokiej jakości klucz przeznaczony do kontrowania piast. Idealny zarówno dla mechaników jak i do amatorskiego, okazjonalnego użytku.Firma Park Tool powstała w roku 1963 w ST. Paul w Stanach Zjednoczonych po tym jak dwoje zdolnych mechaników rowerowych skonstruowało pierwszy profesjonalny stojak rowerowy PRS-1. Obecnie jest największym na świecie producentów narzędzi i przyrządów służących do serwisowania rowerów. W ofercie znajduje się ponad 300 produktów, które są dostępne w ponad 60 krajach.Park Tool podąża za zmianami dokonującymi się w konstrukcjach rowerów modernizując i projektując nowe opatentowane narzędzie wysoko oceniane prze profesjonalnych mechaników jak i hobbystów.;https://www.centrumrowerowe.pl/photo/product/park-tool-dcw-2-4038-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/park-tool-dcw-2-4038-f-sk7-w780-h554_1.png;PARK TOOL;Klucz do piast PARK TOOL DCW;DD4038;10;1.363;34.99
1;1;narzÄ™dzia-rowerowe;Color:czarny-niebieski-srebrny:0;6;Trójstronny klucz imbusowy UNIOR 1781/2HX zapewnia pewny chwyt oraz nie uszkadza śrub. Materiały użyte w produkcji narzędzia gwarantują trwałość i wydajność pracy. Narzędzie przyda się zarówno w profesjonalnym warsztacie rowerowym, jak i u pasjonata samemu zajmującego się swoimi jednośladami. Budowa klucza zapewnia komfortowe trzymanie w dłoniach. Zastosowane w nim końcówki to warianty najpopularniejsze przy regulacji lub naprawie rowerów.Możliwe końcówki klucza:;https://www.centrumrowerowe.pl/photo/product/unior-1781-2hx-2-102595-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/unior-1781-2hx-2-102595-f-sk7-w780-h554_1.png;UNIOR;Klucz UNIOR 1781/2HX;DD102595;3;1.492;39.99
1;1;narzÄ™dzia-rowerowe;Color:czarny-niebieski:0;3;Skuwacz do łańcucha od marki Unior to narzędzie, które przyda się każdemu rowerzyście. W prosty i szybki sposób można za jego pomocą wypchnąć sworznie z łańcucha. Urządzenie jest bardzo precyzyjne, co zapobiega przypadkowemu uszkodzeniu ogniw.Konstrukcja wykonana jest z mocnej, hartowanej stali. W obszarze łańcucha pokryto ją czarną warstwą ochronną i rączka jest powlekana plastikiem dla większego komfortu użytkownika.Przyrząd jest przeznaczony do łańcuchów dedykowanych dla kaset w zakresie 5-11 rzędów. Firma Unior, słoweński producent narzędzi rowerowych, przykłada dużą wagę do wytrzymałości i żywotności swoich produktów. Dlatego wykonuje się je z najwyższej jakości materiałów. Działanie narzędzia przedstawia poniższy materiał wideo.         ;https://www.centrumrowerowe.pl/photo/product/unior-1647hobby-4p-2-148990-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/unior-1647hobby-4p-2-148990-f-sk7-w780-h554_1.png;UNIOR;Skuwacz do łańcucha UNIOR 1647HOBBY/4P;DD148990;2;1.73;42.99
1;1;narzÄ™dzia-rowerowe;Color:czarny-czerwony-srebrny:0;5;;https://www.centrumrowerowe.pl/photo/product/kellys-stinger-8-2-63432-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/kellys-stinger-8-2-63432-f-sk7-w780-h554_1.png;KELLYS;Zestaw kluczy KELLYS Stinger 8;DD63432;4;2.421;32.99
1;1;narzÄ™dzia-rowerowe;Color:czarny:0;3;Klucz 2w1 Solid I przydaje się do odkręcania oraz przykręcania mechanizmów korbowych. Służą do tego dwie końcówki: imbusowa w rozmiarze 8 mm i nasadowa – 14 mm. Długie ramię narzędzia wraz z wygodną rączką zapobiega wrzynaniu się podczas pracy, co przykłada się na wysoki komfort.Kluczowe informacje:Marka+EYENPolska marka specjalizująca się w produkcji odzieży, akcesoriów oraz części rowerowych, przeznaczonych zarówno dla osób jeżdżących rekreacyjnie, jak i entuzjastów kolarstwa.;https://www.centrumrowerowe.pl/photo/product/eyen-solid-i-2-197768-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/eyen-solid-i-2-197768-f-sk7-w780-h554_2.png;EYEN;Klucz do korb EYEN Solid I;DD197768;5;1.665;34.99
1;1;narzÄ™dzia-rowerowe;Color:niebieski-srebrny:0;10;Narzędziownik Euro 6 marki UNIOR to niezwykle wszechstronny produkt, przy pomocy którego naprawisz drobną usterkę, by dalej ruszyć w trasę. Klucze i wkrętaki zostały zaprojektowane i stworzone przy wykorzystaniu wysokiej jakości materiału – to gwarancja długiej żywotności. Potwierdza to certyfikat jakości ISO9001. Ponadto ergonomiczny kształt chromowanych narzędzi umożliwia bezpieczną pracę. Dodatkowo oksydowane końcówki zapewniają zwiększoną trwałość.W zestawie znajdują się:;https://www.centrumrowerowe.pl/photo/product/unior-euro-6-2-149088-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/unior-euro-6-2-149088-f-sk7-w780-h554_1.png;UNIOR;Multitool UNIOR Euro 6;DD149088;5;1.994;29.99
1;1;narzÄ™dzia-rowerowe;Color:biały-czarny-srebrny:0;9;;https://www.centrumrowerowe.pl/photo/product/bike-hand-yc-27bb-2-57448-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/bike-hand-yc-27bb-2-57448-f-sk7-w780-h554_1.png;BIKE HAND;Klucz do suportu BIKE HAND YC-27BB;DD57448;4;1.404;39.99
1;1;narzÄ™dzia-rowerowe;Color:czarny-niebieski:0;10;UNIOR 1781/2HX to trójstronny klucz imbusowy zaprojektowany specjalnie z myślą o naprawie i serwisowaniu rowerów.  Słoweński producent wykonał go z twardej stali, która gwarantuje jakość odpowiednią dla profesjonalnych narzędzi. Trójkątny kształt korpusu klucza  – pozwala na pewniejszy chwyt oraz możliwość zastosowania większej siły. Narzędzie okazuje się nieocenione przy luzowaniu mocno dokręconych lub zapieczonych śrub. UNIOR 1781/2HX nadaje się zarówno do zastosowań profesjonalnych, jak i do przydomowych warsztatów.Zastosowane w nim końcówki to 10, 15 oraz 25 mm.;https://www.centrumrowerowe.pl/photo/product/unior-1781-2tx-2-148991-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/unior-1781-2tx-2-148991-f-sk7-w780-h554_1.png;UNIOR;Klucz UNIOR 1781/2TX;DD148991;10;1.107;42.99
1;1;narzÄ™dzia-rowerowe;Color:czarny:0;6;Narzędziownik Eyen Hexy A8 to przydatne akcesorium, które umożliwia wykonywanie samodzielnie drobnych napraw przy rowerze. Jest ono niezastąpione zwłaszcza w trakcie podróży, gdyż ten niewielkich rozmiarów produkt zastępuje nam wiele sztuk narzędzi. Nie trzeba więc obciążać swojego bagażu, lecz zapakować do niego jedynie wielofunkcyjny multitool Eyen Hexy 8, aby sięgać po niego w razie potrzeby. Z jego pomocą możemy samodzielnie uporać się z podstawowymi, rowerowymi awariami, co umożliwiają nam liczne końcówki. Znajdziemy tam:Do wykonania korpusu narzędziownika Eyen Hexy A8 producent zastosował aluminium – tworzywo o doskonałym kompromisie masy do wytrzymałości. W ten oto sposób do rąk rowerzystów trafia bardzo dobrej jakości produkt, zapewniający długotrwałą żywotność.  ;https://www.centrumrowerowe.pl/photo/product/eyen-hexy-a8-2-161976-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/eyen-hexy-a8-2-161976-f-sk7-w780-h554_2.png;EYEN;Multitool EYEN Hexy A8;DD161976;9;0.228;32.99
1;1;narzÄ™dzia-rowerowe;Color:czarny:0;7;;https://www.centrumrowerowe.pl/photo/product/park-tool-ph-t25-2-13653-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/park-tool-ph-t25-2-13653-f-sk7-w780-h554_1.png;PARK TOOL;Klucz PARK TOOL PH-T25;DD13653;10;1.39;44.99
1;0;narzÄ™dzia-rowerowe;Color:złoty:0;3;Mały podręczny, extremalnie wytrzymały narzędziownik. Dożywotnia gwarancja.  Multi 5 waży zaledwie 85 g i zawiera 5 kluczy. Korpus wykonano z wytrzymałego aluminium 6061-t6, a narzędzia z bardzo wytrzymałej stali 6050.\r\n;https://www.centrumrowerowe.pl/photo/product/crankbrothers-multi-5-2-105361-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/crankbrothers-multi-5-2-105361-f-sk7-w780-h554_2.png;CRANKBROTHERS;Multitool CRANKBROTHERS Multi 5;DD105361;0;0.752;59.99
1;1;narzÄ™dzia-rowerowe;Color:czarny:0;9;\r\nKlucz imbusowy w kształcie litery Y AWS-8 od Park Tool zawiera trzy różne, ampulowe końcówki. Jego budowa umożliwia odkręcanie śrub nawet pod kątem 25 stopni. \r\n\r\n;https://www.centrumrowerowe.pl/photo/product/park-tool-aws-8-2-4110-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/park-tool-aws-8-2-4110-f-sk7-w780-h554_1.png;PARK TOOL;Klucz PARK TOOL AWS-8;DD4110;3;1.179;64.99
1;1;narzÄ™dzia-rowerowe;Color:srebrny:0;8;Firma Park Tool powstała w roku 1963 w ST. Paul w Stanach Zjednoczonych po tym jak dwoje zdolnych mechaników rowerowych skonstruowało pierwszy profesjonalny stojak rowerowy PRS-1. Obecnie Park Tool jest największym na świecie producentów narzędzi i przyrządów służących do serwisowania rowerów. W ofercie znajduje się ponad 300 produktów, które są dostępne w ponad 60 krajach. Park Tool podąża za zmianami dokonującymi się w konstrukcjach rowerów modernizując i projektując nowe opatentowane narzędzie wysoko oceniane prze profesjonalnych mechaników jak i hobbystów.Najwyższej jakości , nieskomplikowane, łatwe w użyciu i efektywne narzędzie wielofunkcyjne. Skonstruowany tak aby każdy z kluczy był wygodny w użyciu.Funkcje:Rozmiar: 110 x 35 x 8 mm;https://www.centrumrowerowe.pl/photo/product/park-tool-mt-1-2-4028-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/park-tool-mt-1-2-4028-f-sk7-w780-h554_1.png;PARK TOOL;Klucz PARK TOOL MT-1;DD4028;9;2.965;63.99
1;1;narzÄ™dzia-rowerowe;Color:czarny-czerwony-srebrny:0;5;Klucz do zdejmowania kaset YC-501A od firmy Bike Hand jest narzędziem, które posłuzy każdemu rowerzyście. Niezwykle łatwy w obsłudze bacik pozwala samodzielnie serwisować rower. Produkt posiada wygodną rękojeść, która ułatwia odkręcanie. ;https://www.centrumrowerowe.pl/photo/product/bike-hand-yc-501a-2-189-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/bike-hand-yc-501a-2-189-f-sk7-w780-h554_1.png;BIKE HAND;Bacik do kaset BIKE HAND YC-501A;DD189;3;1.302;41.99
1;0;narzÄ™dzia-rowerowe;Color:czarny:0;6;;https://www.centrumrowerowe.pl/photo/product/bike-hand-yc-335co-2-104171-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/bike-hand-yc-335co-2-104171-f-sk7-w780-h554_1.png;BIKE HAND;Szczypce do spinek łańcucha BIKE HAND YC-335CO;DD104171;0;0.588;44.99
1;1;narzÄ™dzia-rowerowe;Color:niebieski:0;4;Jednostronny klucz do sterów UNIOR to bardzo wygodne w użytkowaniu narzędzie. Wyposażone jest w dwuwarstwową rękojeść, która pewnie leży w dłoni, przez co ustawianie czy luzowanie nakrętek będzie dużo prostsze i bardziej komfortowe. Model, dzięki stali zastosowanej do produkcji, wyróżnia się wysoką jakością oraz wytrzymałością, dlatego będzie służył latami.;https://www.centrumrowerowe.pl/photo/product/unior-1617-2dp-2-148712-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/unior-1617-2dp-2-148712-f-sk7-w780-h554_2.png;UNIOR;Klucz do stożków UNIOR 1617/2DP;DD148712;2;1.256;42.99
1;1;narzÄ™dzia-rowerowe;Color:czarny-niebieski:0;4;\r\nKlucz AWS-1 od Park Tool w kształcie litery Y zawiera trzy różne imbusy. Dzięki uchwytowi ze stali Bondhus Protanium, sprawdzi się przy odkręcaniu najbardziej opornych śrub. \r\n\r\n;https://www.centrumrowerowe.pl/photo/product/park-tool-aws-1-2-4108-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/park-tool-aws-1-2-4108-f-sk7-w780-h554_1.png;PARK TOOL;Klucz PARK TOOL AWS-1;DD4108;8;2.062;64.99
1;1;narzÄ™dzia-rowerowe;Color:czarny:0;4;;https://www.centrumrowerowe.pl/photo/product/bike-hand-yc-335-2-37401-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/bike-hand-yc-335-2-37401-f-sk7-w780-h554_2.png;BIKE HAND;Szczypce do rozpinania spinek łańcucha BIKE HAND YC-335;DD37401;7;0.073;39.99
1;1;narzÄ™dzia-rowerowe;Color:srebrny:0;8;;https://www.centrumrowerowe.pl/photo/product/topeak-super-chain-tool-2-4596-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/topeak-super-chain-tool-2-4596-f-sk7-w780-h554_2.png;TOPEAK;Skuwacz do łańcucha TOPEAK Super Chain Tool;DD4596;5;1.147;69.99
1;1;narzÄ™dzia-rowerowe;Color:czarny:0;3;\r\nWykonany ze stali klucz imbusowy HR-11 od Park Tool.\r\n\r\n;https://www.centrumrowerowe.pl/photo/product/park-tool-hr-11-2-7279-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/park-tool-hr-11-2-7279-f-sk7-w780-h554_1.png;PARK TOOL;Klucz PARK TOOL HR-11;DD7279;8;2.14;43.99
1;1;narzÄ™dzia-rowerowe;Color:czarny-zielony:0;3;\r\nKlucz imbusowy AWS-3 od Park Tool w kształcie litery Y. Posiada trzy różne imbusowe końcówki.\r\n\r\n;https://www.centrumrowerowe.pl/photo/product/park-tool-aws-3-2-4109-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/park-tool-aws-3-2-4109-f-sk7-w780-h554_1.png;PARK TOOL;Klucz PARK TOOL AWS-3;DD4109;1;2.588;64.99
1;1;narzÄ™dzia-rowerowe;Color:czarny-niebieski-srebrny:0;4;;https://www.centrumrowerowe.pl/photo/product/park-tool-ht-10-2-14986-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/park-tool-ht-10-2-14986-f-sk7-w780-h554_1.png;PARK TOOL;Klucz PARK TOOL HT-10;DD14986;1;0.722;68.99
1;1;narzÄ™dzia-rowerowe;Color:biały-czarny-niebieski:0;9;;https://www.centrumrowerowe.pl/photo/product/park-tool-aws-11-2-4113-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/park-tool-aws-11-2-4113-f-sk7-w780-h554_1.png;PARK TOOL;Multitool PARK TOOL AWS-11;DD4113;10;0.024;69.99
1;0;narzÄ™dzia-rowerowe;Color:srebrny:0;4;\r\nKlucz wielowpustowy do odkręcania kompaktowych łożysk suportu Shimano® oraz ISIS Drive® (20 zębów) .\r\n;https://www.centrumrowerowe.pl/photo/product/topeak-2-106432-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/topeak-2-106432-f-sk7-w780-h554_1.png;TOPEAK;Klucz do suportu TOPEAK ;DD106432;0;0.835;67.99
1;1;narzÄ™dzia-rowerowe;Color:czarny-srebrny:0;5;;https://www.centrumrowerowe.pl/photo/product/topeak-mini-10-2-94435-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/topeak-mini-10-2-94435-f-sk7-w780-h554_2.png;TOPEAK;Multitool TOPEAK Mini 10;DD94435;6;2.913;69.99
1;1;narzÄ™dzia-rowerowe;Color:grafitowy:0;7;Efektowny, niewielki narzędziownik z dożywotnią gwarancją. Multi 10 waży zaledwie 124 g i zawiera 10 narzędzi i kluczy. Korpus wykonano z wytrzymałego aluminium 6061-t6, a narzędzia z bardzo wytrzymałej stali 6050.  \r\n;https://www.centrumrowerowe.pl/photo/product/crankbrothers-multi-10-2-105348-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/crankbrothers-multi-10-2-105348-f-sk7-w780-h554_1.png;CRANKBROTHERS;Multitool CRANKBROTHERS Multi 10;DD105348;5;1.085;69.99
1;0;narzÄ™dzia-rowerowe;Color:czarny:0;2;Firma Park Tool powstała w roku 1963 w ST. Paul w Stanach Zjednoczonych po tym jak dwoje zdolnych mechaników rowerowych skonstruowało pierwszy profesjonalny stojak rowerowy PRS-1. Obecnie Park Tool jest największym na świecie producentów narzędzi i przyrządów służących do serwisowania rowerów. W ofercie znajduje się ponad 300 produktów, które są dostępne w ponad 60 krajach. Park Tool podąża za zmianami dokonującymi się w konstrukcjach rowerów modernizując i projektując nowe opatentowane narzędzie wysoko oceniane prze profesjonalnych mechaników jak i hobbystów.;https://www.centrumrowerowe.pl/photo/product/park-tool-bbt-32-2-37009-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/park-tool-bbt-32-2-37009-f-sk7-w780-h554_1.png;PARK TOOL;Klucz PARK TOOL BBT- 32;DD37009;0;1.971;76.99
1;1;narzÄ™dzia-rowerowe;Color:niebieski-srebrny:0;6;Wszechstronny narzędziownik Euro 7 marki UNIOR to niezwykle wielofunkcyjny produkt, który pozwoli na naprawę drobnych usterek w Twoim rowerze. Narzędzia zostały wykonane przy wykorzystaniu wysokiej jakości materiału, dzięki czemu zachowają długą żywotność i posłużą na lata. W skład zestawu wchodzą klucze imbusowe 1.5, 2, 2.5, 3, 4, 5 i 6.Chromowane narzędzia zaprojektowano i stworzono w taki sposób, aby ich ergonomiczny kształt umożliwiał użytkownikowi bezpieczną pracę. Ponadto oksydowane końcówki to gwarancja większej trwałości produktu. Narzędziownik waży zaledwie 74 gramy, dzięki czemu bez problemu zmieścisz go zarówno w sakwie, jak i plecaku, nie powodując dodatkowego obciążenia roweru.UNIOR to europejski producent pochodzący ze Słowenii. Marka słynie z najwyższej jakości wszechstronnych narzędzi przeznaczonych do naprawy oraz serwisowania rowerów.Narzędziownik posiada certyfikat jakości ISO9001.;https://www.centrumrowerowe.pl/photo/product/unior-euro-7-2-149089-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/unior-euro-7-2-149089-f-sk7-w780-h554_1.png;UNIOR;Multitool UNIOR Euro 7;DD149089;4;2.07;79.99
1;1;narzÄ™dzia-rowerowe;Color:czarny-czerwony:0;2;Niektóre śrubki w rowerze są bardzo niewielkie, a do ich obsługi wymagane są drobne, precyzyjne narzędzia. Właśnie do takich prac przeznaczony jest klucz imbusowy Feedback Sports 3-Way Allen Wrench. Doskonale sprawdzi się np. podczas regulowania sprężyn przy pedałach w systemie zatrzaskowym, odpowietrzania hamulców bądź regulacji dźwigni.Produkt zawiera w sobie trzy klucze imbusowe o różnych rozmiarach, osadzone w solidnej obudowie z polimeru. Hartowana stal narzędziowa CRV sprawia, że model nie odkształca się podczas pracy. Klucz zawiera imbusy w rozmiarach:;https://www.centrumrowerowe.pl/photo/product/feedback-3-way-allen-wrench-2-203819-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/feedback-3-way-allen-wrench-2-203819-f-sk7-w780-h554_2.png;FEEDBACK;Trójstronny klucz imbusowy FEEDBACK 3-Way Allen Wrench;DD203819;2;2.958;69.99
1;1;narzÄ™dzia-rowerowe;Color:czarny-niebieski:0;2;Skuwacz KMC Mini Chain Tool to niewielkie urządzenie, które umożliwia szybki serwis roweru. Produkt skutecznie blokuje łańcuch, dzięki czemu pozwala na bezpieczną i wydajną pracę. Dostosowany został do pracy z sześciokątnym kluczem, co gwarantuje równomierny nacisk.Charakterystyczną konstrukcję przypominającą kształtem niewielki nabój wyprodukowano z bardzo lekkiego aluminium. KMC Mini Chain Tool waży jedynie 25 g. Niewielka waga i kompaktowy rozmiar pozwalają na to, aby zawsze mieć go przy sobie.Narzędzie doskonale sprawdzi się zarówno podczas serwisu w terenie, jak i przydomowym garażu.;https://www.centrumrowerowe.pl/photo/product/kmc-mini-chain-tool-2-172992-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/kmc-mini-chain-tool-2-172992-f-sk7-w780-h554_2.png;KMC;Skuwacz do łańcucha KMC Mini Chain Tool;DD172992;1;2.113;76.99
1;1;narzÄ™dzia-rowerowe;Color:czarny:0;7;\r\nSkuwacz z zapasowym pinem i regulowanymi pokrętłami pozwalającymi dostosować narzędzie do różnych rodzajów łacuchów.;https://www.centrumrowerowe.pl/photo/product/bike-hand-yc-324-2-31946-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/bike-hand-yc-324-2-31946-f-sk7-w780-h554_1.png;BIKE HAND;Skuwacz do łańcucha BIKE HAND YC-324;DD31946;8;2.462;79.99
1;1;narzÄ™dzia-rowerowe;Color:złoty:0;9;Efektowny, niewielki narzędziownik z dożywotnią gwarancją. Multi 10 waży zaledwie 124 g i zawiera 10 narzędzi i kluczy. Korpus wykonano z wytrzymałego aluminium 6061-t6, a narzędzia z bardzo wytrzymałej stali 6050.  \r\n;https://www.centrumrowerowe.pl/photo/product/crankbrothers-multi-10-2-105351-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/crankbrothers-multi-10-2-105351-f-sk7-w780-h554_2.png;CRANKBROTHERS;Multitool CRANKBROTHERS Multi 10;DD105351;6;2.949;69.99
1;1;narzÄ™dzia-rowerowe;Color:srebrny:0;6;Multitool KELLYS Handy to niezawodne narzędzie dla wszystkich miłośników jazdy na rowerze. Konstrukcja jest wykonana z wysokiej klasy stali chromowo-wanadowej i tworzywa sztucznego. Dzięki temu możesz liczyć na wieloletnią trwałość.Narzędzie obejmuje:To niezawodne akcesorium z powodzeniem zabierzesz ze sobą w trasę, a żadna awaria Cię nie zaskoczy.;https://www.centrumrowerowe.pl/photo/product/kellys-handy-2-203391-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/kellys-handy-2-203391-f-sk7-w780-h554_2.png;KELLYS;Multitool KELLYS Handy;DD203391;6;1.161;73.99
1;1;narzÄ™dzia-rowerowe;Color:czarny-srebrny:0;10;Niewielkich wymiarów skuwacz łańcucha CT-5 stworzony przez Park Tool. Bardzo wytrzymały i kompatybilny z większością łańcuchów rowerowych.\r\n;https://www.centrumrowerowe.pl/photo/product/park-tool-ct-5-2-4120-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/park-tool-ct-5-2-4120-f-sk7-w780-h554_2.png;PARK TOOL;Skuwacz do łańcucha PARK TOOL CT-5;DD4120;3;0.53;89.99
1;1;narzÄ™dzia-rowerowe;Color:srebrny:0;2;Skuwacz do łańcucha Topeak Super Chain Tool 13S świetnie sprawdzi się jako wyposażenie każdego rowerzysty. Ten model przeznaczony jest do skuwania łańcuchów od jednobiegowych aż do trzynastobigowych. Obsługuje również modele Campagnolo® z drążonymi pinami.Solidna konstrukcja o długiej żywotnościNarzędzie jest wykonane ze stali chromowo-molibdenowej, która wyróżnia się niesamowitą trwałością oraz odpornością na korozję. Ma wbudowany klips odpowiedzialny za solidne utrzymanie elementów narzędzia. Obsługa skuwacza do łańcucha Topeak Super Chain Tool 13S jest bardzo prosta i sprawna. W zestawie znajdziesz klucze imbusowe 4 i 5 mm.;https://www.centrumrowerowe.pl/photo/product/topeak-super-chain-tool-13s-2-188604-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/topeak-super-chain-tool-13s-2-188604-f-sk7-w780-h554_2.png;TOPEAK;Skuwacz do łańcucha TOPEAK Super Chain Tool 13S;DD188604;8;0.326;74.99
1;1;narzÄ™dzia-rowerowe;Color:czarny:0;4;;https://www.centrumrowerowe.pl/photo/product/kellys-adroit-2-61178-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/kellys-adroit-2-61178-f-sk7-w780-h554_1.png;KELLYS;Zestaw kluczy KELLYS Adroit;DD61178;6;0.468;69.99
1;1;narzÄ™dzia-rowerowe;Color:niebieski:0;10;;https://www.centrumrowerowe.pl/photo/product/park-tool-mtc-10-2-194132-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/park-tool-mtc-10-2-194132-f-sk7-w780-h554_2.png;PARK TOOL;Multitool PARK TOOL MTC-10;DD194132;6;2.309;89.99
1;1;narzÄ™dzia-rowerowe;Color:niebieski:0;7;;https://www.centrumrowerowe.pl/photo/product/park-tool-mtc-25-2-194135-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/park-tool-mtc-25-2-194135-f-sk7-w780-h554_2.png;PARK TOOL;Multitool PARK TOOL MTC-25;DD194135;6;1.374;99.99
1;0;narzÄ™dzia-rowerowe;Color:czarny:0;8;;https://www.centrumrowerowe.pl/photo/product/shimano-tl-un74s-2-5432-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/shimano-tl-un74s-2-5432-f-sk7-w780-h554_2.png;SHIMANO;Klucz do suportu SHIMANO TL-UN74S;DD5432;0;1.162;84.99
1;1;narzÄ™dzia-rowerowe;Color:czarny-czerwony:0;5;Efektowny, niewielki narzędziownik z dożywotnią gwarancją. Multi 10 waży zaledwie 124 g i zawiera 10 narzędzi i kluczy. Korpus wykonano z wytrzymałego aluminium 6061-t6, a narzędzia z bardzo wytrzymałej stali 6050.  \r\n;https://www.centrumrowerowe.pl/photo/product/crankbrothers-multi-10-2-126124-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/crankbrothers-multi-10-2-126124-f-sk7-w780-h554_1.png;CRANKBROTHERS;Multitool CRANKBROTHERS Multi 10;DD126124;2;1.104;79.99
1;1;narzÄ™dzia-rowerowe;Color:zielony:0;3;\r\nKompaktowy zestaw kluczy TWS-2 od Park Tool posiada narzędzia w najpopularniejszych rozmiarach. Korpus wykonany z żywicy zwiększa trwałość przyrządu. \r\n\r\n;https://www.centrumrowerowe.pl/photo/product/park-tool-tws-2-2-6128-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/park-tool-tws-2-2-6128-f-sk7-w780-h554_2.png;PARK TOOL;Multitool PARK TOOL TWS-2;DD6128;4;0.268;99.99
1;1;narzÄ™dzia-rowerowe;Color:srebrny:0;3;Lezyne External Bottom Bracket Socket to klucz do najpopularniejszych typów wkładów suportów. Kompatybilny jest z produktami takich marek jak Campagnolo, Chris King, FSA, Phil Wood, Race Face, Shimano, SRAM czy Truvativ.Wykonany z nierdzewnej stali może zostać użyty z 32mm kluczem płaskim (lub nastawnym), popularną grzechotką z końcówką 3/8 cala jak również dedykowanym uchwytem CNC Rod. Całkowita waga produktu wynosi 227g.;https://www.centrumrowerowe.pl/photo/product/lezyne-external-bottom-bracket-socket-2-183343-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/lezyne-external-bottom-bracket-socket-2-183343-f-sk7-w780-h554_2.png;LEZYNE;Klucz do suportu LEZYNE External Bottom Bracket Socket;DD183343;2;0.27; 107.99
1;1;narzÄ™dzia-rowerowe;Color:niebieski:0;3;;https://www.centrumrowerowe.pl/photo/product/park-tool-mt-10-2-194107-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/park-tool-mt-10-2-194107-f-sk7-w780-h554_2.png;PARK TOOL;Multitool PARK TOOL MT-10;DD194107;4;1.652;99.99
